# stability, res-p, res-q, id, time, a, psi, e, inc
0, 0, 0, 314, 3.6342e+05, 2.6150e+02, 2.2829e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.6764e+05, 2.6151e+02, 4.4958e+00, 6.9408e-01, 4.2061e-01
0, 0, 0, 314, 3.7187e+05, 2.6150e+02, 4.1384e-01, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.7610e+05, 2.6150e+02, 2.6188e+00, 6.9407e-01, 4.2061e-01
0, 0, 0, 314, 3.8032e+05, 2.6151e+02, 4.8167e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 3.8455e+05, 2.6150e+02, 7.4128e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 3.8877e+05, 2.6150e+02, 2.9489e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 3.9300e+05, 2.6151e+02, 5.1561e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 3.9722e+05, 2.6151e+02, 1.0661e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.0145e+05, 2.6150e+02, 3.2745e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.0568e+05, 2.6150e+02, 5.4841e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.0990e+05, 2.6151e+02, 1.3962e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.1413e+05, 2.6150e+02, 3.6091e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.1835e+05, 2.6150e+02, 5.8089e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.2258e+05, 2.6151e+02, 1.7331e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.2681e+05, 2.6150e+02, 3.9294e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.3103e+05, 2.6150e+02, 6.1418e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 4.3526e+05, 2.6151e+02, 2.0560e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.3948e+05, 2.6151e+02, 4.2599e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.4371e+05, 2.6150e+02, 1.7854e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.4793e+05, 2.6150e+02, 2.3827e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.5216e+05, 2.6151e+02, 4.5941e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.5639e+05, 2.6150e+02, 5.0600e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.6061e+05, 2.6150e+02, 2.7118e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.6484e+05, 2.6151e+02, 4.9149e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.6906e+05, 2.6150e+02, 8.4068e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.7329e+05, 2.6150e+02, 3.0399e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.7751e+05, 2.6151e+02, 5.2418e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.8174e+05, 2.6151e+02, 1.1689e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.8597e+05, 2.6150e+02, 3.3718e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.9019e+05, 2.6150e+02, 5.5716e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 4.9442e+05, 2.6151e+02, 1.4961e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 4.9864e+05, 2.6150e+02, 3.6967e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.0287e+05, 2.6150e+02, 5.9044e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.0710e+05, 2.6151e+02, 1.8230e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.1132e+05, 2.6150e+02, 4.0241e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.1555e+05, 2.6150e+02, 6.2288e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 5.1977e+05, 2.6150e+02, 2.1505e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.2400e+05, 2.6151e+02, 4.3463e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.2822e+05, 2.6150e+02, 2.6964e-01, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 5.3245e+05, 2.6150e+02, 2.4742e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.3668e+05, 2.6151e+02, 4.6773e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.4090e+05, 2.6150e+02, 5.9272e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.4513e+05, 2.6150e+02, 2.8056e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.4935e+05, 2.6151e+02, 5.0066e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 5.5358e+05, 2.6151e+02, 9.2873e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 5.5780e+05, 2.6150e+02, 3.1324e+00, 6.9407e-01, 4.2060e-01
